userid,permissions,bugsfiled,assignedto
540481,Can confirm bugs,35,0
554423,Can confirm bugs,41,0
576649,Can confirm bugs,11,0
578413,Can confirm bugs,44,0
578799,Can confirm bugs,97,1
583326,Can confirm bugs,5,0
585716,Can confirm bugs,12,0
607479,Can confirm bugs,2,0
608633,Can confirm bugs,72,0
609007,Can confirm bugs,14,0
613550,Can confirm bugs,6,1
615041,Can confirm bugs,2,0
615851,Can confirm bugs,1,0
616635,Can confirm bugs,4,0
619488,Can confirm bugs,2,0
624216,Can confirm bugs,1,0
632406,Can confirm bugs,2,0
635660,Can confirm bugs,37,0
1537,Can confirm bugs can edit any bug,1181,504
1689,Can confirm bugs can edit any bug,1064,2473
3881,Can confirm bugs can edit any bug,4431,3779
4418,Can confirm bugs can edit any bug,116,255
5003,Can confirm bugs can edit any bug,1599,13350
5038,Can confirm bugs can edit any bug,1235,2734
5168,Can confirm bugs can edit any bug,2483,1978
5189,Can confirm bugs can edit any bug,2210,1412
5490,Can confirm bugs can edit any bug,1855,944
5842,Can confirm bugs can edit any bug,1027,752
6102,Can confirm bugs can edit any bug,586,1027
6793,Can confirm bugs can edit any bug,2975,21
7313,Can confirm bugs can edit any bug,1834,1765
7417,Can confirm bugs can edit any bug,189,405
8107,Can confirm bugs can edit any bug,482,0
8519,Can confirm bugs can edit any bug,4646,2475
8628,Can confirm bugs can edit any bug,206,0
8636,Can confirm bugs can edit any bug,1461,1407
10200,Can confirm bugs can edit any bug,55,0
10297,Can confirm bugs can edit any bug,2122,5317
11539,Can confirm bugs can edit any bug,1525,1037
13647,Can confirm bugs can edit any bug,2238,2193
14328,Can confirm bugs can edit any bug,60,0
14534,Can confirm bugs can edit any bug,216,2645
16362,Can confirm bugs can edit any bug,108,16
16665,Can confirm bugs can edit any bug,683,164
16743,Can confirm bugs can edit any bug,131,183
16943,Can confirm bugs can edit any bug,1319,829
17036,Can confirm bugs can edit any bug,1691,1285
18566,Can confirm bugs can edit any bug,1299,45
18789,Can confirm bugs can edit any bug,61,22
20209,Can confirm bugs can edit any bug,6724,5720
23131,Can confirm bugs can edit any bug,1337,1003
23402,Can confirm bugs can edit any bug,3219,1870
24045,Can confirm bugs can edit any bug,1324,1126
24572,Can confirm bugs can edit any bug,5268,1140
27300,Can confirm bugs can edit any bug,2220,2111
27780,Can confirm bugs can edit any bug,1404,502
29582,Can confirm bugs can edit any bug,200,3035
29618,Can confirm bugs can edit any bug,180,0
30869,Can confirm bugs can edit any bug,107,5
31466,Can confirm bugs can edit any bug,333,6
32503,Can confirm bugs can edit any bug,554,155
32511,Can confirm bugs can edit any bug,38,0
32767,Can confirm bugs can edit any bug,2059,1532
33353,Can confirm bugs can edit any bug,27,0
34283,Can confirm bugs can edit any bug,1786,2057
35667,Can confirm bugs can edit any bug,641,226
36541,Can confirm bugs can edit any bug,1687,1776
39022,Can confirm bugs can edit any bug,2104,1048
39966,Can confirm bugs can edit any bug,2326,2255
41270,Can confirm bugs can edit any bug,1190,829
41385,Can confirm bugs can edit any bug,1197,651
45307,Can confirm bugs can edit any bug,336,9
45949,Can confirm bugs can edit any bug,577,249
47192,Can confirm bugs can edit any bug,3882,3330
49196,Can confirm bugs can edit any bug,389,116
54040,Can confirm bugs can edit any bug,1652,1117
54873,Can confirm bugs can edit any bug,106,47
56643,Can confirm bugs can edit any bug,26,0
57981,Can confirm bugs can edit any bug,354,0
61043,Can confirm bugs can edit any bug,149,20
63168,Can confirm bugs can edit any bug,36,10
64714,Can confirm bugs can edit any bug,609,396
67981,Can confirm bugs can edit any bug,281,0
69426,Can confirm bugs can edit any bug,759,1853
69594,Can confirm bugs can edit any bug,2695,1550
73851,Can confirm bugs can edit any bug,26,2
75935,Can confirm bugs can edit any bug,6450,1101
76551,Can confirm bugs can edit any bug,5507,2175
78050,Can confirm bugs can edit any bug,121,8
79002,Can confirm bugs can edit any bug,4485,357
81675,Can confirm bugs can edit any bug,183,0
83595,Can confirm bugs can edit any bug,1575,1507
88369,Can confirm bugs can edit any bug,1708,1425
90825,Can confirm bugs can edit any bug,170,50
91159,Can confirm bugs can edit any bug,2240,1360
96908,Can confirm bugs can edit any bug,828,640
101158,Can confirm bugs can edit any bug,844,954
102998,Can confirm bugs can edit any bug,559,107
106098,Can confirm bugs can edit any bug,1373,1228
109976,Can confirm bugs can edit any bug,701,88
110217,Can confirm bugs can edit any bug,249,16
112028,Can confirm bugs can edit any bug,161,0
112088,Can confirm bugs can edit any bug,4931,3309
113380,Can confirm bugs can edit any bug,265,136
119354,Can confirm bugs can edit any bug,156,42
125983,Can confirm bugs can edit any bug,1896,1436
129231,Can confirm bugs can edit any bug,55,21
130462,Can confirm bugs can edit any bug,1997,1436
131213,Can confirm bugs can edit any bug,1228,1057
136536,Can confirm bugs can edit any bug,202,222
141745,Can confirm bugs can edit any bug,361,366
141755,Can confirm bugs can edit any bug,1439,1355
149052,Can confirm bugs can edit any bug,1615,1237
149598,Can confirm bugs can edit any bug,73,4
151147,Can confirm bugs can edit any bug,631,341
151407,Can confirm bugs can edit any bug,770,547
159069,Can confirm bugs can edit any bug,2676,2382
164048,Can confirm bugs can edit any bug,1368,431
165012,Can confirm bugs can edit any bug,727,480
170965,Can confirm bugs can edit any bug,693,478
176914,Can confirm bugs can edit any bug,1565,905
177149,Can confirm bugs can edit any bug,3607,1428
181388,Can confirm bugs can edit any bug,1242,476
185001,Can confirm bugs can edit any bug,789,545
185970,Can confirm bugs can edit any bug,113,7
187744,Can confirm bugs can edit any bug,98,0
188156,Can confirm bugs can edit any bug,82,7
190375,Can confirm bugs can edit any bug,284,12
196854,Can confirm bugs can edit any bug,30,2
202486,Can confirm bugs can edit any bug,76,40
203360,Can confirm bugs can edit any bug,72,0
203552,Can confirm bugs can edit any bug,143,14
208747,Can confirm bugs can edit any bug,712,544
208887,Can confirm bugs can edit any bug,8,2
209011,Can confirm bugs can edit any bug,1355,18
213632,Can confirm bugs can edit any bug,1729,357
215498,Can confirm bugs can edit any bug,3727,1011
215534,Can confirm bugs can edit any bug,255,65
216181,Can confirm bugs can edit any bug,693,7
219124,Can confirm bugs can edit any bug,2404,2801
219126,Can confirm bugs can edit any bug,447,260
225386,Can confirm bugs can edit any bug,31,20
227322,Can confirm bugs can edit any bug,943,736
236535,Can confirm bugs can edit any bug,63,16
237483,Can confirm bugs can edit any bug,152,138
240219,Can confirm bugs can edit any bug,814,648
240353,Can confirm bugs can edit any bug,1921,1776
241123,Can confirm bugs can edit any bug,1660,371
241497,Can confirm bugs can edit any bug,1805,376
250435,Can confirm bugs can edit any bug,337,6
251051,Can confirm bugs can edit any bug,6496,4312
253233,Can confirm bugs can edit any bug,1179,1341
255010,Can confirm bugs can edit any bug,686,828
255516,Can confirm bugs can edit any bug,49,0
257029,Can confirm bugs can edit any bug,511,132
258347,Can confirm bugs can edit any bug,4622,696
259016,Can confirm bugs can edit any bug,4867,1912
260369,Can confirm bugs can edit any bug,284,33
260752,Can confirm bugs can edit any bug,57,23
260861,Can confirm bugs can edit any bug,348,168
263117,Can confirm bugs can edit any bug,591,654
269762,Can confirm bugs can edit any bug,1461,1072
272464,Can confirm bugs can edit any bug,562,960
274246,Can confirm bugs can edit any bug,949,925
275144,Can confirm bugs can edit any bug,2773,1081
278074,Can confirm bugs can edit any bug,4774,1856
278338,Can confirm bugs can edit any bug,30,5
279663,Can confirm bugs can edit any bug,2038,1114
281791,Can confirm bugs can edit any bug,1465,1137
282246,Can confirm bugs can edit any bug,39,3
282357,Can confirm bugs can edit any bug,1355,1939
282978,Can confirm bugs can edit any bug,1095,708
283262,Can confirm bugs can edit any bug,1397,1201
283543,Can confirm bugs can edit any bug,118,0
285656,Can confirm bugs can edit any bug,987,284
287422,Can confirm bugs can edit any bug,1186,997
293623,Can confirm bugs can edit any bug,3248,10
293943,Can confirm bugs can edit any bug,1975,1468
295658,Can confirm bugs can edit any bug,412,308
302842,Can confirm bugs can edit any bug,275,220
305228,Can confirm bugs can edit any bug,1635,800
309398,Can confirm bugs can edit any bug,3299,1289
310017,Can confirm bugs can edit any bug,52,0
310076,Can confirm bugs can edit any bug,1024,967
310130,Can confirm bugs can edit any bug,288,92
310524,Can confirm bugs can edit any bug,640,610
310609,Can confirm bugs can edit any bug,279,0
311695,Can confirm bugs can edit any bug,22,0
311954,Can confirm bugs can edit any bug,265,119
316498,Can confirm bugs can edit any bug,45,11
324370,Can confirm bugs can edit any bug,3623,1159
325720,Can confirm bugs can edit any bug,73,36
328198,Can confirm bugs can edit any bug,142,131
328504,Can confirm bugs can edit any bug,1952,1584
329583,Can confirm bugs can edit any bug,1089,1782
329611,Can confirm bugs can edit any bug,1428,1024
332229,Can confirm bugs can edit any bug,799,614
334073,Can confirm bugs can edit any bug,153,1
334849,Can confirm bugs can edit any bug,2547,2111
334927,Can confirm bugs can edit any bug,674,856
336584,Can confirm bugs can edit any bug,70,0
336785,Can confirm bugs can edit any bug,189,100
337567,Can confirm bugs can edit any bug,339,2
339062,Can confirm bugs can edit any bug,313,442
339434,Can confirm bugs can edit any bug,339,245
339458,Can confirm bugs can edit any bug,182,10
342842,Can confirm bugs can edit any bug,578,2
346438,Can confirm bugs can edit any bug,66,11
346453,Can confirm bugs can edit any bug,637,254
347239,Can confirm bugs can edit any bug,683,4
349211,Can confirm bugs can edit any bug,112,16
349244,Can confirm bugs can edit any bug,936,749
352169,Can confirm bugs can edit any bug,277,385
352993,Can confirm bugs can edit any bug,195,4
353206,Can confirm bugs can edit any bug,106,0
353822,Can confirm bugs can edit any bug,539,129
359004,Can confirm bugs can edit any bug,1397,1106
359208,Can confirm bugs can edit any bug,317,8
360522,Can confirm bugs can edit any bug,252,106
362030,Can confirm bugs can edit any bug,140,159
363267,Can confirm bugs can edit any bug,815,844
363318,Can confirm bugs can edit any bug,562,413
364883,Can confirm bugs can edit any bug,1665,463
364942,Can confirm bugs can edit any bug,132,1
368084,Can confirm bugs can edit any bug,484,31
372685,Can confirm bugs can edit any bug,916,708
373217,Can confirm bugs can edit any bug,4149,2549
373403,Can confirm bugs can edit any bug,1590,944
373485,Can confirm bugs can edit any bug,19,6
375297,Can confirm bugs can edit any bug,2152,2287
378359,Can confirm bugs can edit any bug,40,44
380385,Can confirm bugs can edit any bug,81,21
380838,Can confirm bugs can edit any bug,762,1375
381211,Can confirm bugs can edit any bug,115,32
383215,Can confirm bugs can edit any bug,901,1525
384328,Can confirm bugs can edit any bug,601,278
384647,Can confirm bugs can edit any bug,88,96
385707,Can confirm bugs can edit any bug,822,666
386893,Can confirm bugs can edit any bug,73,4
388264,Can confirm bugs can edit any bug,1472,812
389449,Can confirm bugs can edit any bug,630,654
389500,Can confirm bugs can edit any bug,445,171
389997,Can confirm bugs can edit any bug,345,1784
390071,Can confirm bugs can edit any bug,626,707
392417,Can confirm bugs can edit any bug,2484,764
393835,Can confirm bugs can edit any bug,859,726
394022,Can confirm bugs can edit any bug,51,18
394174,Can confirm bugs can edit any bug,604,127
395101,Can confirm bugs can edit any bug,4221,366
396948,Can confirm bugs can edit any bug,1177,524
397000,Can confirm bugs can edit any bug,85,0
397105,Can confirm bugs can edit any bug,27,104
397236,Can confirm bugs can edit any bug,415,305
397261,Can confirm bugs can edit any bug,572,234
397635,Can confirm bugs can edit any bug,2091,1406
398515,Can confirm bugs can edit any bug,341,34
401666,Can confirm bugs can edit any bug,89,40
402435,Can confirm bugs can edit any bug,22,2
402548,Can confirm bugs can edit any bug,718,271
403306,Can confirm bugs can edit any bug,1054,293
403756,Can confirm bugs can edit any bug,2216,1338
404027,Can confirm bugs can edit any bug,713,116
404637,Can confirm bugs can edit any bug,668,770
406194,Can confirm bugs can edit any bug,2887,1623
406294,Can confirm bugs can edit any bug,103,13
406670,Can confirm bugs can edit any bug,664,22
408096,Can confirm bugs can edit any bug,721,283
408661,Can confirm bugs can edit any bug,219,213
409128,Can confirm bugs can edit any bug,65,11
409434,Can confirm bugs can edit any bug,329,1
409754,Can confirm bugs can edit any bug,1803,1418
412877,Can confirm bugs can edit any bug,2441,2057
413880,Can confirm bugs can edit any bug,136,168
414169,Can confirm bugs can edit any bug,11,0
414813,Can confirm bugs can edit any bug,915,761
415378,Can confirm bugs can edit any bug,499,744
417117,Can confirm bugs can edit any bug,11,7
417275,Can confirm bugs can edit any bug,901,625
417288,Can confirm bugs can edit any bug,2499,1716
417707,Can confirm bugs can edit any bug,180,72
418152,Can confirm bugs can edit any bug,222,174
418180,Can confirm bugs can edit any bug,179,144
419431,Can confirm bugs can edit any bug,856,982
420453,Can confirm bugs can edit any bug,1631,570
421111,Can confirm bugs can edit any bug,640,32
421268,Can confirm bugs can edit any bug,114,108
421286,Can confirm bugs can edit any bug,292,223
421551,Can confirm bugs can edit any bug,342,30
421860,Can confirm bugs can edit any bug,554,181
422187,Can confirm bugs can edit any bug,910,709
423551,Can confirm bugs can edit any bug,16,36
424102,Can confirm bugs can edit any bug,1000,408
424120,Can confirm bugs can edit any bug,112,2
424160,Can confirm bugs can edit any bug,2376,1626
424312,Can confirm bugs can edit any bug,87,4
424390,Can confirm bugs can edit any bug,461,35
424852,Can confirm bugs can edit any bug,144,69
425126,Can confirm bugs can edit any bug,254,234
426732,Can confirm bugs can edit any bug,163,45
426788,Can confirm bugs can edit any bug,3680,3027
427798,Can confirm bugs can edit any bug,1027,149
428011,Can confirm bugs can edit any bug,299,9
428538,Can confirm bugs can edit any bug,197,11
428608,Can confirm bugs can edit any bug,759,198
429623,Can confirm bugs can edit any bug,1177,689
430165,Can confirm bugs can edit any bug,383,456
430528,Can confirm bugs can edit any bug,2954,915
430652,Can confirm bugs can edit any bug,296,69
432887,Can confirm bugs can edit any bug,1272,877
433137,Can confirm bugs can edit any bug,101,18
434111,Can confirm bugs can edit any bug,31,1
434339,Can confirm bugs can edit any bug,466,167
434526,Can confirm bugs can edit any bug,165,2
436087,Can confirm bugs can edit any bug,536,268
436875,Can confirm bugs can edit any bug,67,19
436910,Can confirm bugs can edit any bug,133,9
436993,Can confirm bugs can edit any bug,299,189
437809,Can confirm bugs can edit any bug,4,1
437881,Can confirm bugs can edit any bug,123,25
438654,Can confirm bugs can edit any bug,600,366
439671,Can confirm bugs can edit any bug,976,379
440009,Can confirm bugs can edit any bug,487,380
440227,Can confirm bugs can edit any bug,407,0
440358,Can confirm bugs can edit any bug,426,433
441872,Can confirm bugs can edit any bug,1330,583
442174,Can confirm bugs can edit any bug,138,459
442218,Can confirm bugs can edit any bug,369,11
443622,Can confirm bugs can edit any bug,650,391
444185,Can confirm bugs can edit any bug,40,1
445095,Can confirm bugs can edit any bug,229,220
445472,Can confirm bugs can edit any bug,1621,658
445496,Can confirm bugs can edit any bug,183,1
446256,Can confirm bugs can edit any bug,712,544
446257,Can confirm bugs can edit any bug,1486,2351
446296,Can confirm bugs can edit any bug,1236,777
446518,Can confirm bugs can edit any bug,754,110
446735,Can confirm bugs can edit any bug,247,130
447061,Can confirm bugs can edit any bug,517,360
447387,Can confirm bugs can edit any bug,685,498
448747,Can confirm bugs can edit any bug,807,575
449258,Can confirm bugs can edit any bug,149,0
449762,Can confirm bugs can edit any bug,106,2
449932,Can confirm bugs can edit any bug,62,9
451704,Can confirm bugs can edit any bug,415,41
451845,Can confirm bugs can edit any bug,16,51
452598,Can confirm bugs can edit any bug,456,56
453164,Can confirm bugs can edit any bug,8,0
454100,Can confirm bugs can edit any bug,850,644
456498,Can confirm bugs can edit any bug,564,402
457022,Can confirm bugs can edit any bug,116,1644
457276,Can confirm bugs can edit any bug,41,3
457796,Can confirm bugs can edit any bug,805,51
458165,Can confirm bugs can edit any bug,591,574
458188,Can confirm bugs can edit any bug,543,1
461658,Can confirm bugs can edit any bug,477,390
461732,Can confirm bugs can edit any bug,343,197
461850,Can confirm bugs can edit any bug,398,210
462836,Can confirm bugs can edit any bug,773,538
462951,Can confirm bugs can edit any bug,48,6
463945,Can confirm bugs can edit any bug,465,590
464914,Can confirm bugs can edit any bug,55,7
465500,Can confirm bugs can edit any bug,1466,730
466874,Can confirm bugs can edit any bug,579,757
467567,Can confirm bugs can edit any bug,174,212
467662,Can confirm bugs can edit any bug,62,3
467912,Can confirm bugs can edit any bug,140,0
468251,Can confirm bugs can edit any bug,28,0
468279,Can confirm bugs can edit any bug,539,660
469463,Can confirm bugs can edit any bug,24,31
470081,Can confirm bugs can edit any bug,215,119
470713,Can confirm bugs can edit any bug,530,314
470992,Can confirm bugs can edit any bug,39,24
471096,Can confirm bugs can edit any bug,130,118
471708,Can confirm bugs can edit any bug,225,288
473060,Can confirm bugs can edit any bug,194,83
473386,Can confirm bugs can edit any bug,38,11
473918,Can confirm bugs can edit any bug,745,478
474225,Can confirm bugs can edit any bug,299,14
474533,Can confirm bugs can edit any bug,1125,683
474544,Can confirm bugs can edit any bug,89,20
474550,Can confirm bugs can edit any bug,391,17
474980,Can confirm bugs can edit any bug,183,57
475400,Can confirm bugs can edit any bug,102,11
475757,Can confirm bugs can edit any bug,213,11
475758,Can confirm bugs can edit any bug,266,65
476157,Can confirm bugs can edit any bug,312,457
476442,Can confirm bugs can edit any bug,1210,843
477118,Can confirm bugs can edit any bug,173,114
477892,Can confirm bugs can edit any bug,760,463
478660,Can confirm bugs can edit any bug,97,6
479064,Can confirm bugs can edit any bug,251,45
479296,Can confirm bugs can edit any bug,224,213
480726,Can confirm bugs can edit any bug,11,34
481519,Can confirm bugs can edit any bug,115,35
481547,Can confirm bugs can edit any bug,350,373
481559,Can confirm bugs can edit any bug,114,60
481837,Can confirm bugs can edit any bug,80,22
481847,Can confirm bugs can edit any bug,197,101
485177,Can confirm bugs can edit any bug,72,92
486264,Can confirm bugs can edit any bug,710,13
486634,Can confirm bugs can edit any bug,1620,15
488993,Can confirm bugs can edit any bug,223,0
489014,Can confirm bugs can edit any bug,360,34
489339,Can confirm bugs can edit any bug,121,152
489805,Can confirm bugs can edit any bug,163,4
492360,Can confirm bugs can edit any bug,376,611
493467,Can confirm bugs can edit any bug,71,2
494950,Can confirm bugs can edit any bug,16,24
495154,Can confirm bugs can edit any bug,94,1
495955,Can confirm bugs can edit any bug,1579,788
496040,Can confirm bugs can edit any bug,208,107
496127,Can confirm bugs can edit any bug,958,519
498682,Can confirm bugs can edit any bug,300,72
499318,Can confirm bugs can edit any bug,273,0
499633,Can confirm bugs can edit any bug,757,601
499935,Can confirm bugs can edit any bug,97,17
500559,Can confirm bugs can edit any bug,494,24
500622,Can confirm bugs can edit any bug,155,1
501107,Can confirm bugs can edit any bug,325,33
501232,Can confirm bugs can edit any bug,159,211
501605,Can confirm bugs can edit any bug,6,4
503513,Can confirm bugs can edit any bug,83,22
504868,Can confirm bugs can edit any bug,1040,532
504871,Can confirm bugs can edit any bug,242,483
505925,Can confirm bugs can edit any bug,92,11
506322,Can confirm bugs can edit any bug,536,426
507686,Can confirm bugs can edit any bug,131,51
508195,Can confirm bugs can edit any bug,408,482
509819,Can confirm bugs can edit any bug,41,25
512198,Can confirm bugs can edit any bug,1298,1197
512280,Can confirm bugs can edit any bug,31,4
515575,Can confirm bugs can edit any bug,638,515
515591,Can confirm bugs can edit any bug,13,0
517691,Can confirm bugs can edit any bug,498,643
518339,Can confirm bugs can edit any bug,43,1
520206,Can confirm bugs can edit any bug,412,276
520640,Can confirm bugs can edit any bug,152,20
521718,Can confirm bugs can edit any bug,239,365
522000,Can confirm bugs can edit any bug,341,0
522029,Can confirm bugs can edit any bug,590,538
524060,Can confirm bugs can edit any bug,136,210
525789,Can confirm bugs can edit any bug,4,0
526058,Can confirm bugs can edit any bug,105,11
526079,Can confirm bugs can edit any bug,406,281
526231,Can confirm bugs can edit any bug,5,0
526277,Can confirm bugs can edit any bug,7,17
528004,Can confirm bugs can edit any bug,101,44
528018,Can confirm bugs can edit any bug,374,1
529428,Can confirm bugs can edit any bug,102,61
530933,Can confirm bugs can edit any bug,77,51
531861,Can confirm bugs can edit any bug,68,0
533624,Can confirm bugs can edit any bug,377,391
534482,Can confirm bugs can edit any bug,759,649
534773,Can confirm bugs can edit any bug,15,1
537492,Can confirm bugs can edit any bug,591,323
537703,Can confirm bugs can edit any bug,311,204
538785,Can confirm bugs can edit any bug,376,283
538805,Can confirm bugs can edit any bug,107,7
538821,Can confirm bugs can edit any bug,78,98
539482,Can confirm bugs can edit any bug,90,160
539508,Can confirm bugs can edit any bug,27,8
540033,Can confirm bugs can edit any bug,125,21
541576,Can confirm bugs can edit any bug,477,188
541581,Can confirm bugs can edit any bug,87,30
541587,Can confirm bugs can edit any bug,157,53
542578,Can confirm bugs can edit any bug,647,0
542676,Can confirm bugs can edit any bug,31,8
544074,Can confirm bugs can edit any bug,539,397
546716,Can confirm bugs can edit any bug,2058,2568
546718,Can confirm bugs can edit any bug,142,149
547199,Can confirm bugs can edit any bug,123,228
547780,Can confirm bugs can edit any bug,31,3
548155,Can confirm bugs can edit any bug,23,4
550180,Can confirm bugs can edit any bug,113,196
550257,Can confirm bugs can edit any bug,135,182
551038,Can confirm bugs can edit any bug,241,1
551058,Can confirm bugs can edit any bug,139,1
552376,Can confirm bugs can edit any bug,658,509
552724,Can confirm bugs can edit any bug,486,233
553004,Can confirm bugs can edit any bug,545,338
553429,Can confirm bugs can edit any bug,34,0
553690,Can confirm bugs can edit any bug,95,1
554183,Can confirm bugs can edit any bug,1,0
554238,Can confirm bugs can edit any bug,17,9
554394,Can confirm bugs can edit any bug,619,235
555811,Can confirm bugs can edit any bug,260,335
555817,Can confirm bugs can edit any bug,742,510
556482,Can confirm bugs can edit any bug,380,222
556562,Can confirm bugs can edit any bug,279,2
557153,Can confirm bugs can edit any bug,1127,994
557425,Can confirm bugs can edit any bug,18,0
557772,Can confirm bugs can edit any bug,155,0
558164,Can confirm bugs can edit any bug,147,2
558190,Can confirm bugs can edit any bug,291,251
558218,Can confirm bugs can edit any bug,77,0
559524,Can confirm bugs can edit any bug,269,0
559911,Can confirm bugs can edit any bug,31,0
559949,Can confirm bugs can edit any bug,1465,1089
560379,Can confirm bugs can edit any bug,301,295
560431,Can confirm bugs can edit any bug,874,39
560445,Can confirm bugs can edit any bug,77,82
561655,Can confirm bugs can edit any bug,310,400
561658,Can confirm bugs can edit any bug,246,148
563169,Can confirm bugs can edit any bug,10,0
563218,Can confirm bugs can edit any bug,106,0
563455,Can confirm bugs can edit any bug,389,281
563604,Can confirm bugs can edit any bug,168,155
563864,Can confirm bugs can edit any bug,84,23
564329,Can confirm bugs can edit any bug,16,0
565219,Can confirm bugs can edit any bug,154,0
565421,Can confirm bugs can edit any bug,56,0
565577,Can confirm bugs can edit any bug,229,0
566981,Can confirm bugs can edit any bug,56,17
567087,Can confirm bugs can edit any bug,37,20
567427,Can confirm bugs can edit any bug,238,241
567620,Can confirm bugs can edit any bug,71,245
569824,Can confirm bugs can edit any bug,40,1
570200,Can confirm bugs can edit any bug,203,0
570501,Can confirm bugs can edit any bug,18,0
570544,Can confirm bugs can edit any bug,28,0
570623,Can confirm bugs can edit any bug,127,79
571010,Can confirm bugs can edit any bug,165,305
571709,Can confirm bugs can edit any bug,168,211
571752,Can confirm bugs can edit any bug,38,1
571833,Can confirm bugs can edit any bug,402,6
572409,Can confirm bugs can edit any bug,82,3
572682,Can confirm bugs can edit any bug,81,18
573076,Can confirm bugs can edit any bug,53,0
573381,Can confirm bugs can edit any bug,47695,0
574543,Can confirm bugs can edit any bug,31,0
576182,Can confirm bugs can edit any bug,113,13
576430,Can confirm bugs can edit any bug,1,0
576436,Can confirm bugs can edit any bug,34,5
576696,Can confirm bugs can edit any bug,632,279
577529,Can confirm bugs can edit any bug,85,68
578488,Can confirm bugs can edit any bug,968,577
580271,Can confirm bugs can edit any bug,590,10
580382,Can confirm bugs can edit any bug,139,147
580428,Can confirm bugs can edit any bug,100,138
581789,Can confirm bugs can edit any bug,110,1
581807,Can confirm bugs can edit any bug,40,8
582393,Can confirm bugs can edit any bug,250,271
582499,Can confirm bugs can edit any bug,178,188
583007,Can confirm bugs can edit any bug,211,1
583438,Can confirm bugs can edit any bug,15,7
583576,Can confirm bugs can edit any bug,165,71
583703,Can confirm bugs can edit any bug,3,3
583776,Can confirm bugs can edit any bug,141,93
584294,Can confirm bugs can edit any bug,55,1
585551,Can confirm bugs can edit any bug,11,0
585566,Can confirm bugs can edit any bug,152,0
585737,Can confirm bugs can edit any bug,28,63
586681,Can confirm bugs can edit any bug,457,394
586683,Can confirm bugs can edit any bug,871,7
586735,Can confirm bugs can edit any bug,6,1
586868,Can confirm bugs can edit any bug,54,1
588744,Can confirm bugs can edit any bug,218,5
590475,Can confirm bugs can edit any bug,57,41
590618,Can confirm bugs can edit any bug,905,142
590636,Can confirm bugs can edit any bug,59,4
590895,Can confirm bugs can edit any bug,43,7
591012,Can confirm bugs can edit any bug,3,16
591634,Can confirm bugs can edit any bug,55,31
592566,Can confirm bugs can edit any bug,26,6
593033,Can confirm bugs can edit any bug,33,4
593620,Can confirm bugs can edit any bug,50,0
593674,Can confirm bugs can edit any bug,5,3
593867,Can confirm bugs can edit any bug,12,1
593868,Can confirm bugs can edit any bug,3,0
593869,Can confirm bugs can edit any bug,62,13
594506,Can confirm bugs can edit any bug,27,0
595073,Can confirm bugs can edit any bug,15,17
595166,Can confirm bugs can edit any bug,292,201
596244,Can confirm bugs can edit any bug,87,84
596308,Can confirm bugs can edit any bug,39,1
596939,Can confirm bugs can edit any bug,59,1
597050,Can confirm bugs can edit any bug,75,4
597303,Can confirm bugs can edit any bug,50,44
597363,Can confirm bugs can edit any bug,54,50
597366,Can confirm bugs can edit any bug,12,3
598209,Can confirm bugs can edit any bug,115,3
598966,Can confirm bugs can edit any bug,4,0
599100,Can confirm bugs can edit any bug,53,5
599255,Can confirm bugs can edit any bug,234,1
599795,Can confirm bugs can edit any bug,210,1
599880,Can confirm bugs can edit any bug,21,9
600030,Can confirm bugs can edit any bug,27,0
600143,Can confirm bugs can edit any bug,8,0
600165,Can confirm bugs can edit any bug,11,0
600289,Can confirm bugs can edit any bug,14,0
600552,Can confirm bugs can edit any bug,78,7
600553,Can confirm bugs can edit any bug,237,100
600555,Can confirm bugs can edit any bug,254,16
600557,Can confirm bugs can edit any bug,60,10
600569,Can confirm bugs can edit any bug,115,16
600605,Can confirm bugs can edit any bug,35,8
600627,Can confirm bugs can edit any bug,94,18
600635,Can confirm bugs can edit any bug,105,5
600656,Can confirm bugs can edit any bug,47,8
600663,Can confirm bugs can edit any bug,37,5
600699,Can confirm bugs can edit any bug,168,83
600778,Can confirm bugs can edit any bug,24,3
600911,Can confirm bugs can edit any bug,151,101
601025,Can confirm bugs can edit any bug,57,27
601927,Can confirm bugs can edit any bug,50,59
602881,Can confirm bugs can edit any bug,16,5
603310,Can confirm bugs can edit any bug,38,60
603505,Can confirm bugs can edit any bug,14,2
603781,Can confirm bugs can edit any bug,17,26
604506,Can confirm bugs can edit any bug,12,0
604871,Can confirm bugs can edit any bug,5,0
604872,Can confirm bugs can edit any bug,16,4
606068,Can confirm bugs can edit any bug,187,5
606692,Can confirm bugs can edit any bug,18,1
607045,Can confirm bugs can edit any bug,429,192
607082,Can confirm bugs can edit any bug,182,57
607597,Can confirm bugs can edit any bug,32,0
607826,Can confirm bugs can edit any bug,13,0
608377,Can confirm bugs can edit any bug,17,0
608768,Can confirm bugs can edit any bug,58,70
609516,Can confirm bugs can edit any bug,361,317
609617,Can confirm bugs can edit any bug,287,280
609643,Can confirm bugs can edit any bug,2,0
610211,Can confirm bugs can edit any bug,3,0
610744,Can confirm bugs can edit any bug,14,0
612164,Can confirm bugs can edit any bug,12,24
612303,Can confirm bugs can edit any bug,7,6
612529,Can confirm bugs can edit any bug,7,28
612558,Can confirm bugs can edit any bug,5,5
612754,Can confirm bugs can edit any bug,91,6
612779,Can confirm bugs can edit any bug,33,1
